cts,date,Gyroscope [rad/s],1,2,temperature [°C]
86303.05081500021,2024-03-16T10:11:18.398Z,-0.22470713525026625,-1.099041533546326,-0.9595314164004259,19.962890625
86308.07768000022,2024-03-16T10:11:18.403Z,-0.30138445154419596,-1.2289669861554846,-0.939297124600639,19.962890625
86313.10454500023,2024-03-16T10:11:18.408Z,-0.3706070287539936,-1.3556975505857296,-0.9116080937167199,19.962890625
86318.13141000023,2024-03-16T10:11:18.413Z,-0.43130990415335463,-1.4696485623003195,-0.8679446219382322,19.962890625
86323.15827500024,2024-03-16T10:11:18.418Z,-0.483493077742279,-1.5686900958466454,-0.8125665601703941,19.962890625
86328.18514000025,2024-03-16T10:11:18.423Z,-0.531416400425985,-1.6443024494142704,-0.7465388711395101,19.962890625
86333.21200500026,2024-03-16T10:11:18.428Z,-0.56975505857295,-1.6975505857294995,-0.6805111821086262,19.962890625
86338.23887000026,2024-03-16T10:11:18.433Z,-0.5995740149094781,-1.7305644302449414,-0.610223642172524,19.962890625
86343.26573500027,2024-03-16T10:11:18.438Z,-0.6208732694355698,-1.749733759318424,-0.5378061767838126,19.962890625
86348.29260000028,2024-03-16T10:11:18.442Z,-0.6357827476038339,-1.7550585729499468,-0.46219382321618746,19.962890625
86353.31946500028,2024-03-16T10:11:18.447Z,-0.6485623003194888,-1.751863684771033,-0.3908413205537806,19.962890625
86358.34633000029,2024-03-16T10:11:18.452Z,-0.650692225772098,-1.7380191693290734,-0.31735889243876464,19.962890625
86363.3731950003,2024-03-16T10:11:18.457Z,-0.650692225772098,-1.7177848775292865,-0.24600638977635783,19.962890625
86368.4000600003,2024-03-16T10:11:18.462Z,-0.6464323748668797,-1.7007454739084131,-0.17891373801916932,19.962890625
86373.42692500031,2024-03-16T10:11:18.467Z,-0.6432374866879659,-1.6858359957401492,-0.11501597444089456,19.962890625
86378.45379000032,2024-03-16T10:11:18.472Z,-0.6368477103301384,-1.6794462193823216,-0.05218317358892439,19.962890625
86383.48065500033,2024-03-16T10:11:18.477Z,-0.6283280085197018,-1.6805111821086263,0.0010649627263045794,19.962890625
86388.50752000033,2024-03-16T10:11:18.482Z,-0.6240681576144835,-1.6890308839190629,0.04898828541001065,19.962890625
86393.53438500034,2024-03-16T10:11:18.487Z,-0.6134185303514377,-1.7007454739084131,0.08413205537806177,19.962890625
86398.56125000035,2024-03-16T10:11:18.492Z,-0.6017039403620873,-1.7050053248136314,0.11714589989350373,19.962890625
86403.58811500036,2024-03-16T10:11:18.497Z,-0.5963791267305645,-1.7018104366347178,0.1395101171458999,19.962890625
86408.61498000036,2024-03-16T10:11:18.502Z,-0.5878594249201278,-1.6869009584664536,0.1597444089456869,19.962890625
86413.64184500037,2024-03-16T10:11:18.507Z,-0.577209797657082,-1.6528221512247072,0.1799787007454739,19.962890625
86418.66871000038,2024-03-16T10:11:18.512Z,-0.56975505857295,-1.6038338658146964,0.19914802981895632,19.962890625
86423.69557500038,2024-03-16T10:11:18.517Z,-0.5601703940362087,-1.5388711395101171,0.2215122470713525,19.962890625
86428.72244000039,2024-03-16T10:11:18.522Z,-0.5473908413205538,-1.4611288604898829,0.23961661341853036,19.962890625
86433.7493050004,2024-03-16T10:11:18.527Z,-0.5335463258785943,-1.3706070287539935,0.268370607028754,19.962890625
86438.7761700004,2024-03-16T10:11:18.532Z,-0.5197018104366348,-1.2651757188498403,0.28647497337593186,19.962890625
